team_id,player_id,game_pk,batting_order,plate_appearances,total_bases,caught_stealing,stolen_bases,stolen_base_percentage,pickoffs,summary,fly_outs,ground_outs,air_outs,runs,doubles,triples,home_runs,strike_outs,base_on_balls,intentional_walks,hits,hit_by_pitch,at_bats,ground_into_double_play,ground_into_triple_play,rbi,left_on_base,sac_bunts,sac_flies,catchers_interference,at_bats_per_home_run
139,650907,745104,9,3,0,0,0,.---,0,0-3 | K,2,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,-.--
140,543760,746485,1,6,7,0,0,.---,0,"3-6 | HR, 2B, RBI",0,2,1,2,1,0,1,0,0,0,3,0,6,0,0,1,3,0,0,0,6
140,608369,746485,2,5,2,0,0,.---,0,2-5 | RBI,2,1,2,0,0,0,0,0,0,0,2,0,5,0,0,1,3,0,0,0,-.--
140,694497,746485,3,5,0,0,0,.---,0,"0-4 | 2 K, RBI",1,2,1,0,0,0,0,2,0,0,0,0,4,1,0,1,4,0,1,0,-.--
140,666969,746485,4,5,5,0,0,.---,0,"2-5 | HR, RBI, R",0,3,0,1,0,0,1,0,0,0,2,0,5,0,0,1,2,0,0,0,5
140,669701,746485,5,5,1,0,0,.---,0,"1-3 | BB, HBP, 2 K",0,0,0,2,0,0,0,2,1,0,1,1,3,0,0,0,0,0,0,0,-.--
140,694671,746485,6,5,2,0,0,.---,0,"1-4 | 2B, BB, K",1,0,2,2,1,0,0,1,1,0,1,0,4,0,0,1,4,0,0,0,-.--
140,641680,746485,7,5,5,0,0,.---,0,"2-5 | HR, 2 K, 2 RBI",1,0,1,1,0,0,1,2,0,0,2,0,5,0,0,2,4,0,0,0,5
140,677649,746485,8,5,0,0,0,.---,0,0-4 | BB,0,2,2,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,-.--
140,665750,746485,9,5,3,0,0,.---,0,"2-5 | 2B, RBI, R",1,2,1,1,1,0,0,0,0,0,2,0,5,0,0,1,2,0,0,0,-.--
116,682985,746485,1,5,5,0,0,.---,0,"2-4 | 3B, 2B, BB",0,1,0,2,1,1,0,1,1,0,2,0,4,0,0,1,0,0,0,0,-.--
116,592192,746485,2,5,2,0,0,.---,0,"2-3 | 2 BB, RBI, R",0,1,0,1,0,0,0,0,2,0,2,0,3,0,0,1,0,0,0,0,-.--
116,681481,746485,3,5,3,0,0,.---,0,"1-5 | 3B, 3 K, 2 RBI",1,0,1,1,0,1,0,3,0,0,1,0,5,0,0,2,4,0,0,0,-.--
116,679529,746485,4,5,2,0,0,.---,0,"1-3 | 2B, 2 BB, K",0,1,0,0,1,0,0,1,2,0,1,0,3,0,0,1,3,0,0,0,-.--
116,663837,746485,5,5,0,0,0,.---,0,0-5 | K,2,1,3,0,0,0,0,1,0,0,0,0,5,0,0,0,4,0,0,0,-.--
116,690993,746485,6,5,1,0,0,.---,0,"1-4 | BB, R",3,0,3,1,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,-.--
116,570482,746485,7,5,2,0,0,.---,0,2-5 | R,3,0,3,1,0,0,0,0,0,0,2,0,5,0,0,0,2,0,0,0,-.--
116,595879,746485,8,5,4,0,0,.---,0,"2-5 | 2 2B, RBI, R",1,2,1,1,2,0,0,0,0,0,2,0,5,0,0,1,3,0,0,0,-.--
116,608348,746485,9,3,0,0,0,.---,0,0-3 | RBI,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,-.--
114,665926,746970,1,5,2,0,0,.---,0,2-5 | 2 RBI,0,2,1,0,0,0,0,0,0,0,2,0,5,1,0,2,1,0,0,0,-.--
114,681807,746970,2,4,2,0,0,.---,0,"1-3 | 2B, HBP, R",0,2,0,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,-.--
114,608070,746970,3,4,0,0,1,1,0,"0-4 | K, RBI, SB",1,1,2,0,0,0,0,1,0,0,0,0,4,0,0,1,3,0,0,0,-.--
114,647304,746970,4,4,1,0,0,.---,0,1-4 | RBI,0,2,1,0,0,0,0,0,0,0,1,0,4,0,0,1,2,0,0,0,-.--
114,671289,746970,5,4,2,0,0,.---,1,"1-3 | 2B, BB, R",0,2,0,1,1,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,-.--
114,666310,746970,6,4,1,0,0,.---,0,1-4 | K,0,1,1,0,0,0,0,1,0,0,1,0,4,0,0,0,2,0,0,0,-.--
114,657656,746970,7,4,1,0,0,.---,0,"1-4 | K, RBI, R",0,2,0,1,0,0,0,1,0,0,1,0,4,0,0,1,1,0,0,0,-.--
114,672356,746970,8,4,0,0,0,.---,0,"0-4 | 2 K, R",1,1,1,1,0,0,0,2,0,0,0,0,4,0,0,0,2,0,0,0,-.--
114,677587,746970,9,4,1,0,0,.---,0,"1-3 | BB, K, R",0,1,0,1,0,0,0,1,1,0,1,0,3,0,0,0,2,0,0,0,-.--
111,680776,746970,1,5,3,0,1,1,0,"1-4 | 3B, BB, K",0,2,0,2,0,1,0,1,1,0,1,0,4,0,0,2,1,0,0,0,-.--
111,671213,746970,2,5,1,0,0,.---,0,1-5 | 3 K,0,1,0,0,0,0,0,3,0,0,1,0,5,0,0,0,1,0,0,0,-.--
111,677800,746970,3,4,2,0,0,.---,0,"1-4 | 2B, K, RBI",0,2,0,0,1,0,0,1,0,0,1,0,4,0,0,1,1,0,0,0,-.--
111,665839,746970,4,3,1,0,0,.---,0,1-3,1,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,-.--
111,657136,746970,5,4,0,0,0,.---,0,0-4 | K,0,1,2,0,0,0,0,1,0,0,0,0,4,0,0,0,4,0,0,0,-.--
111,666152,746970,6,4,0,0,0,.---,0,0-3 | BB,1,2,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,-.--
111,622569,746970,7,4,0,0,0,.---,0,0-4 | K,2,1,2,0,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,-.--
111,624512,746970,8,4,1,0,0,.---,0,"1-3 | BB, R",0,2,0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,-.--
111,678882,746970,9,4,1,0,0,.---,0,"1-4 | 2 K, R",0,0,1,1,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,-.--
109,606466,745356,1,4,1,0,0,.---,0,1-4 | 2 K,0,1,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,-.--
109,682998,745356,2,4,1,0,0,.---,0,1-4 | 3 K,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,-.--
109,592626,745356,3,4,0,0,0,.---,0,0-4 | K,0,2,1,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,-.--
109,572233,745356,4,3,0,1,0,0,1,"0-2 | BB, K, CS",0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,-.--
109,553993,745356,5,3,0,0,0,.---,0,0-3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,-.--
109,672515,745356,6,3,0,0,0,.---,0,0-3,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-.--
109,607054,745356,7,3,0,0,0,.---,0,0-3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-.--
109,545341,745356,8,3,1,0,0,.---,0,1-3 | K,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,-.--
109,664983,745356,9,3,0,0,0,.---,0,0-3,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,-.--
137,808982,745356,1,4,2,0,0,.---,0,2-4 | R,0,2,0,1,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,-.--
137,664774,745356,2,4,0,0,0,.---,0,"0-1 | 2 BB, RBI, R",0,1,1,1,0,0,0,0,2,0,0,0,1,1,0,1,1,0,1,0,-.--
137,624585,745356,3,4,1,0,0,.---,0,"1-4 | K, R",0,1,1,1,0,0,0,1,0,0,1,0,4,0,0,0,4,0,0,0,-.--
137,624424,745356,4,3,0,0,0,.---,0,0-3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,-.--
137,656305,745356,5,4,0,0,0,.---,0,0-3 | BB,1,2,1,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,-.--
137,642731,745356,6,4,1,0,0,.---,0,1-4 | K,1,1,1,0,0,0,0,1,0,0,1,0,4,0,0,0,3,0,0,0,-.--
137,573262,745356,7,4,1,0,0,.---,0,1-4 | 2 RBI,0,1,2,0,0,0,0,0,0,0,1,0,4,0,0,2,1,0,0,0,-.--
137,672275,745356,8,4,2,0,0,.---,0,"1-4 | 2B, 2 K, R",0,0,1,1,1,0,0,2,0,0,1,0,4,0,0,0,2,0,0,0,-.--
137,605113,745356,9,3,2,0,0,.---,0,1-3 | 2B,0,2,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,-.--
146,650333,746891,1,4,0,0,0,.---,0,0-4 | K,0,3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,-.--
146,650559,746891,2,4,0,0,0,.---,0,0-4 | 3 K,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,-.--
146,605137,746891,3,4,5,0,0,.---,0,"2-4 | HR, K, RBI",0,1,0,2,0,0,1,1,0,0,2,0,4,0,0,1,0,0,0,0,4
146,641313,746891,4,4,2,0,0,.---,0,"1-4 | 2B, K, RBI",2,0,2,1,1,0,0,1,0,0,1,0,4,0,0,1,1,0,0,0,-.--
146,665862,746891,5,4,1,0,0,.---,0,"1-4 | K, RBI",0,2,0,0,0,0,0,1,0,0,1,0,4,0,0,1,0,0,0,0,-.--
146,541645,746891,6,4,2,0,0,.---,0,2-4,0,2,0,0,0,0,0,0,0,0,2,0,4,1,0,0,1,0,0,0,-.--
146,656896,746891,7,4,2,0,0,.---,0,2-4,1,1,1,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,-.--
146,672640,746891,8,3,0,0,0,.---,0,0-3,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,-.--
146,640902,746891,9,2,0,0,0,.---,0,0-2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,-.--
112,663538,746891,1,4,1,0,0,.---,0,1-4 | R,0,3,0,1,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0,0,-.--
112,641355,746891,2,4,4,0,0,.---,0,"1-4 | HR, K, RBI",2,0,2,1,0,0,1,1,0,0,1,0,4,0,0,1,1,0,0,0,4
112,666624,746891,3,4,1,0,0,.---,0,"1-3 | BB, R",0,1,1,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,-.--
112,683737,746891,4,4,2,0,0,.---,0,"2-4 | 2 K, 2 RBI, R",0,0,0,1,0,0,0,2,0,0,2,0,4,0,0,2,1,0,0,0,-.--
112,643265,746891,5,4,1,0,0,.---,0,"1-4 | 2 K, RBI",0,1,0,0,0,0,0,2,0,0,1,0,4,1,0,1,2,0,0,0,-.--
112,643565,746891,6,3,0,0,0,.---,0,0-3 | K,1,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,-.--
112,663611,746891,7,3,0,0,0,.---,0,0-2 | BB,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,-.--
112,543228,746891,8,3,0,0,0,.---,0,0-3 | 2 K,1,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,-.--
112,672744,746891,9,3,4,0,0,.---,0,"1-2 | HR, BB, RBI",0,1,0,1,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,2
146,650333,746892,1,4,0,0,0,.---,0,0-4,1,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-.--
146,650559,746892,2,4,4,0,0,.---,0,"1-4 | HR, 2 K, RBI",1,0,1,1,0,0,1,2,0,0,1,0,4,0,0,1,1,0,0,0,4
146,665862,746892,3,4,3,0,0,.---,0,"2-4 | 2B, 2 K",0,0,0,0,1,0,0,2,0,0,2,0,4,0,0,0,1,0,0,0,-.--
146,605137,746892,4,4,0,0,0,.---,0,"0-3 | BB, R",0,2,1,1,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,-.--
146,660821,746892,5,4,0,0,0,.---,0,0-4 | 2 K,0,2,0,0,0,0,0,2,0,0,0,0,4,0,0,0,4,0,0,0,-.--
146,641313,746892,6,3,0,0,0,.---,0,0-3 | K,1,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,-.--
146,624503,746892,7,4,1,0,0,.---,0,1-4 | 2 RBI,1,2,1,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,-.--
146,656896,746892,8,4,1,0,0,.---,0,1-4 | 2 K,0,1,0,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,-.--
146,663743,746892,9,3,0,0,0,.---,0,0-3,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,-.--
112,663538,746892,1,5,4,0,0,.---,0,"2-5 | 2 2B, RBI, R",2,1,2,1,2,0,0,0,0,0,2,0,5,0,0,1,3,0,0,0,-.--
112,621550,746892,2,5,0,0,0,.---,0,"0-4 | BB, 2 K, R",2,0,2,1,0,0,0,2,1,0,0,0,4,0,0,0,3,0,0,0,-.--
112,641355,746892,3,4,2,0,0,.---,0,"2-4 | RBI, R",2,0,2,1,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,0,-.--
112,666624,746892,4,4,0,0,0,.---,0,"0-3 | BB, R",0,3,0,1,0,0,0,0,1,0,0,0,3,1,0,0,2,0,0,0,-.--
112,621020,746892,5,4,3,0,0,.---,0,"2-3 | 2B, BB, K",0,0,0,2,1,0,0,1,1,0,2,0,3,0,0,1,0,0,0,0,-.--
112,664023,746892,6,3,0,0,0,.---,0,"0-2 | BB, 2 K",0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,4,0,0,0,-.--
112,643265,746892,7,4,1,0,0,.---,0,"1-3 | BB, K, RBI",0,1,0,0,0,0,0,1,1,0,1,0,3,0,0,1,2,0,0,0,-.--
112,663611,746892,8,2,0,0,0,.---,0,"0-1 | HBP, RBI, 2 R",0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,-.--
112,665804,746892,9,4,2,0,0,.---,0,"1-4 | 2B, 2 K, 2 RBI",0,1,0,0,1,0,0,2,0,0,1,0,4,1,0,2,5,0,0,0,-.--
108,543685,746729,1,4,1,0,1,1,0,"1-3 | BB, SB",0,1,1,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,-.--
108,545361,746729,2,4,0,0,0,.---,0,0-4 | K,1,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,-.--
108,621493,746729,3,4,2,0,0,.---,0,"1-4 | 2B, K",1,1,1,0,1,0,0,1,0,0,1,0,4,0,0,0,2,0,0,0,-.--
108,593934,746729,4,4,0,0,0,.---,0,0-4,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,-.--
108,592273,746729,5,4,1,0,0,.---,0,1-4 | K,0,1,1,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,-.--
108,681351,746729,6,4,0,0,0,.---,0,0-4 | 2 K,0,1,1,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,-.--
108,650859,746729,7,4,3,0,1,1,0,"2-4 | 2B, K, R",0,1,0,1,1,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,-.--
108,666176,746729,8,3,2,0,1,1,0,"2-3 | K, RBI, SB",0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,1,2,0,0,0,-.--
108,687263,746729,9,3,0,0,0,.---,0,0-3 | 2 K,1,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,0,-.--
113,663697,746729,1,4,1,0,0,.---,0,"1-3 | BB, R",0,1,1,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,-.--
113,668715,746729,2,4,1,0,0,.---,0,"1-4 | K, R",1,0,2,1,0,0,0,1,0,0,1,0,4,0,0,0,1,0,0,0,-.--
113,656413,746729,3,4,0,0,0,.---,0,0-3 | K,1,2,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,-.--
113,663886,746729,4,4,4,0,0,.---,0,"1-2 | HR, 2 BB, RBI",1,0,1,2,0,0,1,0,2,0,1,0,2,0,0,1,0,0,0,0,2
113,605361,746729,5,4,0,0,0,.---,0,"0-3 | HBP, RBI, R",2,1,2,1,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,-.--
113,682829,746729,6,4,5,0,3,1,0,"2-4 | HR, 3 RBI, 2 R",0,2,0,2,0,0,1,0,0,0,2,0,4,0,0,3,1,0,0,0,4
113,641584,746729,7,4,0,0,0,.---,0,0-2 | 2 BB,1,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,-.--
113,669289,746729,8,4,0,0,0,.---,0,0-3 | BB,0,2,1,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,-.--
113,666181,746729,9,4,0,0,0,.---,0,0-4 | K,3,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,-.--
111,680776,745518,1,5,0,0,0,.---,0,0-5,0,4,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,-.--
111,677800,745518,2,5,7,0,0,.---,0,"3-5 | HR, 2B, RBI",1,1,1,2,1,0,1,0,0,0,3,0,5,0,0,1,0,0,0,0,5
111,608701,745518,3,5,6,0,0,.---,0,"2-5 | HR, 2B, 2 RBI",0,2,1,2,1,0,1,0,0,0,2,0,5,0,0,2,1,0,0,0,5
111,671213,745518,4,5,4,0,0,.---,0,"1-4 | HR, BB, K",1,1,1,1,0,0,1,1,1,0,1,0,4,0,0,1,1,0,0,0,4
111,657136,745518,5,5,2,0,0,.---,0,2-5 | 2 K,0,1,0,0,0,0,0,2,0,0,2,0,5,0,0,0,1,0,0,0,-.--
111,807799,745518,6,5,1,0,0,.---,0,"1-3 | BB, HBP, K",0,1,0,1,0,0,0,1,1,0,1,1,3,0,0,0,2,0,0,0,-.--
111,666915,745518,7,4,2,0,0,.---,0,"1-3 | 2B, BB, K",0,1,0,1,1,0,0,1,1,0,1,0,3,0,0,0,2,0,0,0,-.--
111,665839,745518,8,4,2,0,0,.---,0,"1-4 | 2B, 2 RBI",1,2,1,0,1,0,0,0,0,0,1,0,4,0,0,2,1,0,0,0,-.--
111,678882,745518,9,4,4,0,1,1,0,"1-4 | HR, 2 RBI, R",1,2,1,1,0,0,1,0,0,0,1,0,4,0,0,2,1,0,0,0,4
134,665833,745518,1,4,0,0,0,.---,0,0-4 | 2 K,1,1,1,0,0,0,0,2,0,0,0,0,4,0,0,0,2,0,0,0,-.--
134,668804,745518,2,4,0,0,0,.---,0,"0-2 | 2 BB, K",1,0,1,0,0,0,0,1,2,0,0,0,2,0,0,0,2,0,0,0,-.--
134,663647,745518,3,4,0,0,0,.---,0,0-4 | K,0,1,2,0,0,0,0,1,0,0,0,0,4,0,0,0,4,0,0,0,-.--
134,642133,745518,4,3,0,0,0,.---,0,0-3 | K,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,-.--
134,457705,745518,5,4,0,0,0,.---,0,0-4 | 2 K,0,2,0,0,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,-.--
134,669261,745518,6,3,2,0,0,.---,0,"1-3 | 2B, K",0,1,0,0,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,-.--
134,669707,745518,7,4,0,0,0,.---,0,0-4,0,1,3,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,-.--
134,572191,745518,8,3,1,0,0,.---,0,1-3 | K,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,-.--
134,680779,745518,9,3,1,0,0,.---,0,1-3 | K,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,-.--
145,666150,745592,1,3,0,0,0,.---,0,0-3 | K,1,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,-.--
145,650391,745592,2,4,0,0,0,.---,0,0-4 | K,0,2,1,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,-.--
145,657757,745592,3,4,1,0,0,.---,0,1-4,1,1,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,-.--
145,683734,745592,4,4,0,0,0,.---,0,"0-3 | BB, 2 K",1,0,1,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,-.--
145,643217,745592,5,4,0,0,0,.---,0,0-4,1,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,-.--
145,657557,745592,6,3,0,0,0,.---,0,"0-2 | BB, K",1,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,-.--
145,669699,745592,7,2,0,0,0,.---,0,0-2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,-.--
145,670032,745592,8,3,1,0,0,.---,0,1-3 | K,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,-.--
145,455117,745592,9,3,0,0,0,.---,0,"0-2 | BB, K",1,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,-.--
143,656941,745592,1,4,0,0,0,.---,0,0-4 | 3 K,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,-.--
143,607208,745592,2,4,4,0,0,.---,0,"3-4 | 2B, K, 2 R",0,0,0,2,1,0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,-.--
143,547180,745592,3,4,1,0,0,.---,0,"1-2 | 2 BB, 2 R",1,0,1,2,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,-.--
143,592663,745592,4,4,0,0,0,.---,0,0-4 | K,1,1,2,0,0,0,0,1,0,0,0,0,4,0,0,0,6,0,0,0,-.--
143,664761,745592,5,4,8,0,0,.---,0,"2-4 | 2 HR, 6 RBI, 2 R",1,1,1,2,0,0,2,0,0,0,2,0,4,1,0,6,2,0,0,0,2
143,592206,745592,6,3,0,0,0,.---,0,0-3 | K,1,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,-.--
143,593160,745592,7,3,4,0,0,.---,0,"1-3 | HR, RBI, R",1,1,1,1,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,3
143,624641,745592,8,3,0,0,0,.---,0,0-3 | K,2,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,-.--
143,665506,745592,9,3,0,0,0,.---,0,0-3,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-.--
117,514888,744872,1,5,1,0,1,1,0,"1-5 | K, SB",1,2,1,0,0,0,0,1,0,0,1,0,5,1,0,0,2,0,0,0,-.--
117,670541,744872,2,5,0,0,0,.---,0,0-5 | K,2,2,2,0,0,0,0,1,0,0,0,0,5,0,0,0,3,0,0,0,-.--
117,608324,744872,3,5,0,0,0,.---,0,0-5 | K,2,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,-.--
117,663656,744872,4,5,3,0,2,1,0,"2-3 | 2B, 2 BB, 2 R",1,0,1,2,1,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,-.--
117,673237,744872,5,4,3,0,0,.---,0,"2-4 | 2B, RBI, R",1,1,1,1,1,0,0,0,0,0,2,0,4,0,0,1,2,0,0,0,-.--
117,665161,744872,6,4,4,0,1,1,0,"3-4 | 2B, K, RBI",0,0,0,1,1,0,0,1,0,0,3,0,4,0,0,1,1,0,0,0,-.--
117,676801,744872,7,4,2,0,1,1,0,"2-3 | 2 RBI, R, SB",1,1,1,1,0,0,0,0,0,0,2,0,3,0,0,2,2,0,1,0,-.--
117,547989,744872,8,4,0,0,0,.---,0,0-4,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,-.--
117,643289,744872,9,4,3,0,0,.---,0,"3-4 | K, RBI",0,0,0,0,0,0,0,1,0,0,3,0,4,0,0,1,1,0,0,0,-.--
120,696285,744872,1,3,1,0,0,.---,0,1-3 | K,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,-.--
120,682928,744872,2,4,3,0,0,.---,0,"1-4 | 3B, R",0,0,3,1,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,-.--
120,608385,744872,3,4,0,0,0,.---,0,"0-3 | 2 K, RBI",2,0,2,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,1,0,-.--
120,657041,744872,4,4,1,0,0,.---,0,1-4 | 2 K,0,0,1,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,-.--
120,671277,744872,5,4,1,0,1,1,0,"1-3 | BB, SB",0,1,1,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,-.--
120,608841,744872,6,4,0,0,0,.---,0,0-4 | K,1,1,2,0,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,-.--
120,592696,744872,7,3,0,0,0,.---,0,0-3,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,-.--
120,656180,744872,8,3,6,0,0,.---,0,"2-3 | HR, 2B, RBI",0,1,0,2,1,0,1,0,0,0,2,0,3,0,0,1,0,0,0,0,3
120,545121,744872,9,3,2,2,0,0,1,"2-3 | RBI, 2 CS",0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,-.--
139,650490,745758,1,5,1,0,0,.---,0,1-5 | K,0,3,0,0,0,0,0,1,0,0,1,0,5,1,0,0,2,0,0,0,-.--
139,668227,745758,2,5,1,0,0,.---,0,"1-4 | BB, K, R",1,1,1,1,0,0,0,1,1,0,1,0,4,0,0,0,3,0,0,0,-.--
139,680700,745758,3,5,6,0,0,.---,0,"2-4 | HR, 2B, HBP",1,0,2,2,1,0,1,0,0,0,2,1,4,0,0,1,2,0,0,0,4
139,670623,745758,4,4,2,0,0,.---,0,2-4 | 2 RBI,1,1,1,0,0,0,0,0,0,0,2,0,4,1,0,2,2,0,0,0,-.--
139,623912,745758,5,4,2,0,1,1,0,"2-4 | K, SB",0,0,1,0,0,0,0,1,0,0,2,0,4,0,0,0,2,0,0,0,-.--
139,642708,745758,6,4,1,0,1,1,0,1-4 | SB,1,0,3,0,0,0,0,0,0,0,1,0,4,0,0,0,3,0,0,0,-.--
139,678554,745758,7,4,1,0,0,.---,0,1-4 | 2 K,0,0,1,0,0,0,0,2,0,0,1,0,4,0,0,0,4,0,0,0,-.--
139,676609,745758,8,4,2,0,1,1,1,"2-4 | K, SB",0,1,0,0,0,0,0,1,0,0,2,0,4,0,0,0,4,0,0,0,-.--
139,666163,745758,9,4,2,0,0,.---,0,2-4 | 2 K,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,3,0,0,0,-.--
147,683011,745758,1,4,1,0,0,.---,0,"1-3 | K, RBI, R",0,2,0,1,0,0,0,1,0,0,1,0,3,0,0,1,1,1,0,0,-.--
147,665742,745758,2,4,4,0,0,.---,0,"1-4 | HR, 3 RBI, R",2,1,2,1,0,0,1,0,0,0,1,0,4,0,0,3,1,0,0,0,4
147,592450,745758,3,4,1,0,1,1,0,"1-3 | BB, K, SB",1,0,1,0,0,0,0,1,1,0,1,0,3,0,0,0,1,0,0,0,-.--
147,519317,745758,4,4,0,0,0,.---,0,0-4 | K,1,2,1,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,-.--
